msg_id,channel,received_at,sender_name,sender_email,subject,body,address_in_msg,county_in_msg,listing_in_msg,bucket,expected_topic,expected_urgency,expected_owner
EM-0584,email,2026-04-13T02:29:00Z,Tom Nguyen,tom.nguyen22@example-mail.test,Urgent - apartment issue,"AC stopped cooling at 2495 Pine Rd, Cumming, GA. Indoor temp is 84F.","2495 Pine Rd, Cumming, GA",Forsyth,,rent_manage,tenant_issue,P1,Nathalie
EM-0585,email,2026-04-30T13:01:00Z,Aaron Patel,aaron.patel11@gmail.com,Contract / signature needed,"Need your signature on the addendum for 551 Riverbend Way, Kennesaw, GA before 5pm.","551 Riverbend Way, Kennesaw, GA",Cobb,,buy_sell,contract,P1,Noa
EM-0586,email,2026-04-27T19:09:00Z,Definitely Not A Scam,win861@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0587,email,2026-05-06T18:46:00Z,Aisha Rodriguez,aisha.rodriguez55@gmail.com,Hey :),FYI we're out of milk. Can you grab some on the way home?,,,,non_business,personal,P3,ARCHIVE
EM-0588,email,2026-05-01T10:29:00Z,Hannah Williams,hannah.williams2@icloud.com,Document request,Lender needs proof of homeowners insurance by end of day.,"863 Pine Rd, Roswell, GA",Fulton,,buy_sell,document,P1,Noa
EM-0589,email,2026-04-01T09:06:00Z,Nina Miller,nina.miller30@icloud.com,Payment / billing,I paid rent on the 1st but it doesn't show in the portal yet.,"3645 Sycamore Blvd, Woodstock, GA",Cherokee,,rent_manage,billing,P2,Noa
EM-0590,email,2026-04-05T15:53:00Z,Aaron Miller,aaron.miller87@outlook.com,Question about your listing,Looking for a 3BR/2BA in Forsyth county under $550k. Do you have anything coming up?,"4157 Sycamore Blvd, Cumming, GA",Forsyth,,buy_sell,buyer_lead,P2,Fabi
EM-0591,email,2026-03-20T07:43:00Z,Definitely Not A Scam,win508@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0592,email,2026-04-07T20:18:00Z,Linda Davis,linda.davis19@gmail.com,Maintenance follow-up,The work order #4421 for the dishwasher - any update?,"7966 Maple Dr, Sandy Springs, GA",Fulton,,rent_manage,maintenance,P2,Noa
EM-0593,email,2026-04-12T08:48:00Z,Sam Bell,sam.bell53@yahoo.com,Selling our home,Considering listing the property in Fulton - can we schedule a CMA?,"8880 Maple Dr, Atlanta, GA",Fulton,,buy_sell,seller_lead,P2,Nathalie
EM-0594,email,2026-04-28T02:23:00Z,Sara Williams,sara.williams57@gmail.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 938 Oak Ave, Woodstock, GA?","938 Oak Ave, Woodstock, GA",Cherokee,,rent_manage,scheduling,P2,Noa
EM-0595,email,2026-03-25T23:20:00Z,David Garcia,david.garcia27@icloud.com,Offer / deal update,"Counter-offer received on 3957 Riverbend Way, Cumming, GA - they want 5k more. What do you think?","3957 Riverbend Way, Cumming, GA",Forsyth,,buy_sell,deal,P1,Nathalie
EM-0596,email,2026-05-15T23:43:00Z,Marco Williams,marco.williams27@example-mail.test,Maintenance follow-up,The work order #4421 for the dishwasher - any update?,"8398 Peachtree St, Cumming, GA",Forsyth,,rent_manage,maintenance,P2,Noa
EM-0597,email,2026-04-10T01:17:00Z,Lisa Martinez,lisa.martinez32@icloud.com,Contract / signature needed,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"6453 Sycamore Blvd, Kennesaw, GA",Cobb,,buy_sell,contract,P2,Noa
EM-0598,email,2026-03-22T14:42:00Z,Sara Garcia,sara.garcia37@gmail.com,Hey :),Mom's birthday is next week - did you order the cake?,,,,non_business,personal,P3,ARCHIVE
EM-0599,email,2026-04-21T13:11:00Z,Hannah Adams,hannah.adams81@outlook.com,Selling our home,Considering listing the property in Cobb - can we schedule a CMA?,"8549 Magnolia Ln, Kennesaw, GA",Cobb,,buy_sell,seller_lead,P2,Fabi
EM-0600,email,2026-04-05T04:49:00Z,Marco Singh,marco.singh66@outlook.com,Selling our home,Considering listing the property in Forsyth - can we schedule a CMA?,"2067 Sycamore Blvd, Cumming, GA",Forsyth,,buy_sell,seller_lead,P2,Fabi
EM-0601,email,2026-03-26T20:51:00Z,Anna Adams,anna.adams61@gmail.com,Payment / billing,I paid rent on the 1st but it doesn't show in the portal yet.,"1749 Magnolia Ln, Sandy Springs, GA",Fulton,,rent_manage,billing,P2,Noa
EM-0602,email,2026-04-11T11:25:00Z,Rachel Khan,rachel.khan18@yahoo.com,Payment / billing,I paid rent on the 1st but it doesn't show in the portal yet.,"1907 Riverbend Way, Atlanta, GA",Fulton,,rent_manage,billing,P2,Noa
EM-0603,email,2026-03-18T21:20:00Z,Brian Cohen,brian.cohen66@yahoo.com,Urgent - apartment issue,Saw a roach in the kitchen - can pest control come this week?,"160 Oak Ave, Decatur, GA",DeKalb,,rent_manage,tenant_issue,P2,Nathalie
EM-0604,email,2026-04-10T02:21:00Z,Anna Johnson,anna.johnson67@yahoo.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 8804 Cedar Trail, Canton, GA. What's the market like in Cherokee right now?","8804 Cedar Trail, Canton, GA",Cherokee,,buy_sell,seller_lead,P2,Fabi
EM-0605,email,2026-03-21T16:47:00Z,Tom Levi,tom.levi76@yahoo.com,Contract / signature needed,"Giving 30 days' notice - moving out by end of next month. 1552 Pine Rd, Cumming, GA","1552 Pine Rd, Cumming, GA",Forsyth,,rent_manage,contract,P1,Noa
EM-0606,email,2026-04-17T05:07:00Z,Anna Garcia,anna.garcia90@outlook.com,Contract / signature needed,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"354 Cedar Trail, Dunwoody, GA",DeKalb,,buy_sell,contract,P2,Noa
EM-0607,email,2026-04-10T20:09:00Z,Olivia Adams,olivia.adams21@outlook.com,Urgent - apartment issue,"Gas leak smell in the apartment, I called 911. 6363 Riverbend Way, Marietta, GA","6363 Riverbend Way, Marietta, GA",Cobb,,rent_manage,tenant_issue,P0,Nathalie
EM-0608,email,2026-04-28T17:59:00Z,Daniel Cohen,daniel.cohen68@icloud.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 6771 Pine Rd, Atlanta, GA. What's the market like in Fulton right now?","6771 Pine Rd, Atlanta, GA",Fulton,,buy_sell,seller_lead,P2,Nathalie
EM-0609,email,2026-03-29T07:43:00Z,Priya Khan,priya.khan24@outlook.com,Contract / signature needed,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"1877 Pine Rd, Marietta, GA",Cobb,,buy_sell,contract,P2,Noa
EM-0610,email,2026-03-22T14:35:00Z,Pavel Adams,pavel.adams2@yahoo.com,Hey :),Yoga class moved to 7am tomorrow. Want to come?,,,,non_business,personal,P3,ARCHIVE
EM-0611,email,2026-04-15T18:21:00Z,Linda Williams,linda.williams57@outlook.com,Showing time change,"I'm at 1510 Birch Ct, Marietta, GA but the door is locked. Are you on the way?","1510 Birch Ct, Marietta, GA",Cobb,,buy_sell,showing,P1,Fabi
EM-0612,email,2026-03-28T11:11:00Z,Chris Park,chris.park42@icloud.com,Contract / signature needed,"Need to renew the lease at 1583 Sycamore Blvd, Cumming, GA. Can you send the renewal terms?","1583 Sycamore Blvd, Cumming, GA",Forsyth,,rent_manage,contract,P2,Noa
EM-0613,email,2026-05-14T08:30:00Z,Definitely Not A Scam,win818@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0614,email,2026-03-25T21:22:00Z,Ryan Singh,ryan.singh16@outlook.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"5926 Oak Ave, Roswell, GA",Fulton,,buy_sell,buyer_lead,P1,Nathalie
EM-0615,email,2026-04-29T12:46:00Z,Kate Romano,kate.romano31@outlook.com,Offer / deal update,"Appraisal came in at $620k for 5385 Pine Rd, Brookhaven, GA. Numbers look good.","5385 Pine Rd, Brookhaven, GA",DeKalb,,buy_sell,deal,P2,Nathalie
EM-0616,email,2026-03-25T08:48:00Z,Nina Miller,nina.miller75@gmail.com,Hey :),"Hey, want to grab dinner Friday at that new ramen place?",,,,non_business,personal,P3,ARCHIVE
EM-0617,email,2026-03-30T22:55:00Z,Tara Garcia,tara.garcia55@yahoo.com,Payment / billing,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","8626 Willow Pkwy, Cumming, GA",Forsyth,,rent_manage,billing,P3,Noa
EM-0618,email,2026-04-14T03:18:00Z,Linda Garcia,linda.garcia76@icloud.com,Maintenance follow-up,"Light bulb in the hallway burned out, no rush.","9528 Peachtree St, Sandy Springs, GA",Fulton,,rent_manage,maintenance,P3,Noa
EM-0619,email,2026-03-22T01:02:00Z,Marco Levi,marco.levi56@outlook.com,Hey :),Yoga class moved to 7am tomorrow. Want to come?,,,,non_business,personal,P3,ARCHIVE
EM-0620,email,2026-05-12T13:40:00Z,Linda Cohen,linda.cohen88@icloud.com,Contract / signature needed,"Need your signature on the addendum for 922 Oak Ave, Cumming, GA before 5pm.","922 Oak Ave, Cumming, GA",Forsyth,,buy_sell,contract,P1,Noa
EM-0621,email,2026-04-02T04:39:00Z,Olivia Williams,olivia.williams5@gmail.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 240 Magnolia Ln, Kennesaw, GA?","240 Magnolia Ln, Kennesaw, GA",Cobb,,rent_manage,scheduling,P2,Noa
EM-0622,email,2026-03-23T01:12:00Z,Definitely Not A Scam,win897@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0623,email,2026-03-19T01:40:00Z,Sam Cohen,sam.cohen84@outlook.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 6290 Cedar Trail, Decatur, GA. What's the market like in DeKalb right now?","6290 Cedar Trail, Decatur, GA",DeKalb,,buy_sell,seller_lead,P2,Nathalie
EM-0624,email,2026-05-10T14:54:00Z,Marketing Promo Co,newsletter@mailchimp.com,You've gotta see this offer,Are you a real estate agent? Try our new CRM free for 30 days.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0625,email,2026-05-09T22:29:00Z,Chris Brown,chris.brown47@icloud.com,Question about your listing,"Our offer on 4476 Riverbend Way, Decatur, GA expires at 5pm today, can you confirm acceptance??","4476 Riverbend Way, Decatur, GA",DeKalb,,buy_sell,buyer_lead,P0,Nathalie
EM-0626,email,2026-04-30T01:33:00Z,Olivia Brown,olivia.brown41@example-mail.test,Hey :),"Hey, want to grab dinner Friday at that new ramen place?",,,,non_business,personal,P3,ARCHIVE
EM-0627,email,2026-04-18T08:17:00Z,Nina Khan,nina.khan25@yahoo.com,Hey :),"Pickup at school is at 3:15 today, can you grab the kids?",,,,non_business,personal,P3,ARCHIVE
EM-0628,email,2026-04-24T15:57:00Z,Hannah Rodriguez,hannah.rodriguez54@example-mail.test,Contract / signature needed,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"3327 Cedar Trail, Cumming, GA",Forsyth,,buy_sell,contract,P2,Noa
EM-0629,email,2026-04-28T14:45:00Z,Olivia Adams,olivia.adams98@yahoo.com,Maintenance follow-up,"Vendor said they'd be here at 10am, no show. Can you check on them?","9551 Magnolia Ln, Cumming, GA",Forsyth,,rent_manage,maintenance,P2,Noa
EM-0630,email,2026-04-26T20:39:00Z,Tara Johnson,tara.johnson22@example-mail.test,Vendor quote,"The painter quoted $1,800 for unit B at 2078 Birch Ct, Roswell, GA - does that look right?","2078 Birch Ct, Roswell, GA",Fulton,,rent_manage,vendor,P2,Noa
EM-0631,email,2026-04-23T11:15:00Z,Definitely Not A Scam,win120@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0632,email,2026-04-26T21:24:00Z,Definitely Not A Scam,win530@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0633,email,2026-03-20T01:40:00Z,Rachel Miller,rachel.miller19@yahoo.com,Hey :),Yoga class moved to 7am tomorrow. Want to come?,,,,non_business,personal,P3,ARCHIVE
EM-0634,email,2026-04-17T18:43:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,FLASH SALE - 50% off everything at our store this weekend only!,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0635,email,2026-03-25T08:45:00Z,Chris Singh,chris.singh32@icloud.com,Hey :),"Pickup at school is at 3:15 today, can you grab the kids?",,,,non_business,personal,P3,ARCHIVE
EM-0636,email,2026-04-03T23:41:00Z,Tara Adams,tara.adams70@outlook.com,Urgent - apartment issue,"AC stopped cooling at 9262 Cedar Trail, Roswell, GA. Indoor temp is 84F.","9262 Cedar Trail, Roswell, GA",Fulton,,rent_manage,tenant_issue,P1,Nathalie
EM-0637,email,2026-05-05T22:07:00Z,Sophie Singh,sophie.singh44@icloud.com,Offer / deal update,"Appraisal came in at $620k for 5646 Magnolia Ln, Marietta, GA. Numbers look good.","5646 Magnolia Ln, Marietta, GA",Cobb,,buy_sell,deal,P2,Nathalie
EM-0638,email,2026-05-04T17:30:00Z,Kate Rodriguez,kate.rodriguez44@example-mail.test,Hey :),"Hey, want to grab dinner Friday at that new ramen place?",,,,non_business,personal,P3,ARCHIVE
EM-0639,email,2026-05-12T11:10:00Z,Kate Nguyen,kate.nguyen98@yahoo.com,Payment / billing,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","5609 Sycamore Blvd, Woodstock, GA",Cherokee,,rent_manage,billing,P3,Noa
EM-0640,email,2026-04-25T05:39:00Z,Priya Nguyen,priya.nguyen78@gmail.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"2150 Peachtree St, Marietta, GA",Cobb,,buy_sell,buyer_lead,P1,Fabi
EM-0641,email,2026-04-02T09:19:00Z,Lisa Park,lisa.park94@yahoo.com,Payment / billing,"Just confirming the security deposit is $1,500 not $2,000 like the email said.","8359 Sycamore Blvd, Cumming, GA",Forsyth,,rent_manage,billing,P3,Noa
EM-0642,email,2026-05-14T06:48:00Z,Hannah Khan,hannah.khan24@yahoo.com,Maintenance follow-up,"Light bulb in the hallway burned out, no rush.","4576 Oak Ave, Kennesaw, GA",Cobb,,rent_manage,maintenance,P3,Noa
EM-0643,email,2026-03-24T17:13:00Z,Tom Adams,tom.adams60@outlook.com,Hey :),Mom's birthday is next week - did you order the cake?,,,,non_business,personal,P3,ARCHIVE
EM-0644,email,2026-04-24T17:10:00Z,Tara Levi,tara.levi35@gmail.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"5479 Sycamore Blvd, Woodstock, GA",Cherokee,,buy_sell,buyer_lead,P1,Fabi
EM-0645,email,2026-03-22T20:35:00Z,Tom Patel,tom.patel25@gmail.com,Offer / deal update,Closing tomorrow at 9am and the wire instructions look wrong - help!,"4824 Birch Ct, Brookhaven, GA",DeKalb,,buy_sell,deal,P0,Nathalie
EM-0646,email,2026-03-28T20:10:00Z,Ben Williams,ben.williams58@icloud.com,Maintenance follow-up,"Light bulb in the hallway burned out, no rush.","5773 Willow Pkwy, Decatur, GA",DeKalb,,rent_manage,maintenance,P3,Noa
EM-0647,email,2026-03-24T23:21:00Z,Kate Brown,kate.brown16@gmail.com,Question about your listing,Need to move ASAP - relocating for work in 3 weeks. Can you call me today?,"3118 Oak Ave, Canton, GA",Cherokee,,buy_sell,buyer_lead,P1,Fabi
EM-0648,email,2026-04-20T07:50:00Z,Maria Khan,maria.khan63@yahoo.com,Hey :),"Hey, want to grab dinner Friday at that new ramen place?",,,,non_business,personal,P3,ARCHIVE
EM-0649,email,2026-04-07T10:59:00Z,John Johnson,john.johnson63@gmail.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 5616 Riverbend Way, Decatur, GA?","5616 Riverbend Way, Decatur, GA",DeKalb,,rent_manage,scheduling,P2,Noa
EM-0650,email,2026-05-04T19:17:00Z,Linda Nguyen,linda.nguyen17@gmail.com,Urgent - apartment issue,Saw a roach in the kitchen - can pest control come this week?,"6236 Cedar Trail, Smyrna, GA",Cobb,,rent_manage,tenant_issue,P2,Nathalie
EM-0651,email,2026-05-02T07:14:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Are you a real estate agent? Try our new CRM free for 30 days.,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0652,email,2026-04-13T04:20:00Z,David Levi,david.levi28@outlook.com,Showing time change,"Can we move tomorrow's showing at 2307 Willow Pkwy, Sugar Hill, GA from 4pm to 6pm?","2307 Willow Pkwy, Sugar Hill, GA",Gwinnett,,buy_sell,showing,P2,Fabi
EM-0653,email,2026-03-18T17:04:00Z,Marketing Promo Co,newsletter@marketing.example.com,You've gotta see this offer,FLASH SALE - 50% off everything at our store this weekend only!,,,,non_business,marketing_promo,P3,ARCHIVE
EM-0654,email,2026-04-10T11:02:00Z,Tom Singh,tom.singh73@example-mail.test,Question about your listing,"Our offer on 8944 Riverbend Way, Brookhaven, GA expires at 5pm today, can you confirm acceptance??","8944 Riverbend Way, Brookhaven, GA",DeKalb,,buy_sell,buyer_lead,P0,Nathalie
EM-0655,email,2026-04-01T14:43:00Z,Definitely Not A Scam,win582@spam.example,YOU WON,I'm a Nigerian prince and need your help moving $25M...,,,,non_business,spam,P3,ARCHIVE
EM-0656,email,2026-03-25T17:32:00Z,Brian Adams,brian.adams14@icloud.com,Offer / deal update,"Appraisal came in at $620k for 8773 Sycamore Blvd, Cumming, GA. Numbers look good.","8773 Sycamore Blvd, Cumming, GA",Forsyth,,buy_sell,deal,P2,Nathalie
EM-0657,email,2026-05-07T02:49:00Z,Aaron Adams,aaron.adams25@example-mail.test,Hey :),Dentist appointment confirmed for Tuesday 2pm.,,,,non_business,personal,P3,ARCHIVE
EM-0658,email,2026-03-31T15:07:00Z,Marco Martinez,marco.martinez44@gmail.com,Contract / signature needed,"Need to renew the lease at 9983 Maple Dr, Smyrna, GA. Can you send the renewal terms?","9983 Maple Dr, Smyrna, GA",Cobb,,rent_manage,contract,P2,Noa
EM-0659,email,2026-04-06T01:56:00Z,Chris Park,chris.park11@icloud.com,Contract / signature needed,Question on clause 7.b of the contract - what does 'as-is' really mean here?,"7744 Willow Pkwy, Cumming, GA",Forsyth,,buy_sell,contract,P2,Noa
EM-0660,email,2026-04-22T01:59:00Z,Daniel Patel,daniel.patel85@icloud.com,Vendor quote,"Plumber invoice for 3137 Pine Rd, Canton, GA - approving with your sign-off.","3137 Pine Rd, Canton, GA",Cherokee,,rent_manage,vendor,P3,Noa
EM-0661,email,2026-04-18T18:30:00Z,Marco Rodriguez,marco.rodriguez93@gmail.com,Showing time change,"Running 15 min late to the showing at 5985 Birch Ct, Atlanta, GA, please tell the agent.","5985 Birch Ct, Atlanta, GA",Fulton,,buy_sell,showing,P1,Nathalie
EM-0662,email,2026-04-15T10:56:00Z,Sara Adams,sara.adams49@gmail.com,Urgent - apartment issue,"Gas leak smell in the apartment, I called 911. 6447 Peachtree St, Sandy Springs, GA","6447 Peachtree St, Sandy Springs, GA",Fulton,,rent_manage,tenant_issue,P0,Nathalie
EM-0663,email,2026-03-24T13:39:00Z,Pavel Romano,pavel.romano19@example-mail.test,Urgent - apartment issue,Saw a roach in the kitchen - can pest control come this week?,"8997 Birch Ct, Marietta, GA",Cobb,,rent_manage,tenant_issue,P2,Nathalie
EM-0664,email,2026-04-04T14:51:00Z,Sara Patel,sara.patel32@outlook.com,Question about your listing,Looking for a 3BR/2BA in Fulton county under $550k. Do you have anything coming up?,"2486 Willow Pkwy, Roswell, GA",Fulton,,buy_sell,buyer_lead,P2,Nathalie
EM-0665,email,2026-04-20T07:46:00Z,Tara Davis,tara.davis63@icloud.com,Hey :),Mom's birthday is next week - did you order the cake?,,,,non_business,personal,P3,ARCHIVE
EM-0666,email,2026-04-26T17:49:00Z,Linda Garcia,linda.garcia84@outlook.com,Selling our home,"Hi Nathalie, I'd like to sell my house at 1929 Oak Ave, Canton, GA. What's the market like in Cherokee right now?","1929 Oak Ave, Canton, GA",Cherokee,,buy_sell,seller_lead,P2,Fabi
EM-0667,email,2026-03-28T23:31:00Z,Definitely Not A Scam,win887@spam.example,YOU WON,Crypto opportunity - 300% return guaranteed. Reply YES.,,,,non_business,spam,P3,ARCHIVE
EM-0668,email,2026-04-29T14:17:00Z,Rachel Adams,rachel.adams76@gmail.com,Vendor quote,"The painter quoted $1,800 for unit B at 9339 Sycamore Blvd, Roswell, GA - does that look right?","9339 Sycamore Blvd, Roswell, GA",Fulton,,rent_manage,vendor,P2,Noa
EM-0669,email,2026-04-14T05:35:00Z,Rachel Adams,rachel.adams12@yahoo.com,Calendar question,"Can we set up a walkthrough next Tuesday for the move-out at 2794 Magnolia Ln, Sandy Springs, GA?","2794 Magnolia Ln, Sandy Springs, GA",Fulton,,rent_manage,scheduling,P2,Noa
EM-0670,email,2026-04-15T10:20:00Z,Marketing Promo Co,newsletter@sendgrid.net,You've gotta see this offer,Boost your listings with our premium photography package.,,,,non_business,marketing_promo,P3,ARCHIVE
